dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
4,91,0.8,IP,2.0,4.0,0.5005128383636475
4,91,0.8,IP,4.0,3.0,0.37309813499450684
4,91,0.8,IP,1.0,5.0,1.087871789932251
4,91,0.8,IP,0.0,3.0,0.39510226249694824
4,91,0.8,IP,0.0,1.0,0.13327932357788086
4,91,0.8,IP,4.0,5.0,0.6383483409881592
4,91,0.8,IP,2.0,5.0,0.6060340404510498
4,91,0.8,IP,8.0,5.0,0.6150202751159668
4,91,0.8,IP,0.0,3.0,0.38822221755981445
4,91,0.8,IP,2.0,5.0,0.6084029674530029
4,91,0.8,IP,7.0,8.0,1.4623117446899414
4,91,0.8,IP,1.0,6.0,1.3265881538391113
4,91,0.8,IP,2.0,6.0,0.7503962516784668
4,91,0.8,IP,0.0,5.0,0.6396498680114746
4,91,0.8,IP,1.0,2.0,0.4821808338165283
4,91,0.8,IP,0.0,5.0,0.6682116985321045
4,91,0.8,IP,0.0,2.0,0.2588491439819336
4,91,0.8,IP,5.0,6.0,1.3115572929382324
4,91,0.8,IP,3.0,4.0,0.6727359294891357
4,91,0.8,IP,2.0,3.0,0.37642908096313477
4,91,0.8,IP,0.0,4.0,0.5230698585510254
4,91,0.8,IP,0.0,3.0,0.3899219036102295
4,91,0.8,IP,1.0,2.0,0.6600050926208496
4,91,0.8,IP,0.0,6.0,0.7684860229492188
4,91,0.8,IP,3.0,7.0,1.140103816986084
4,91,0.8,IP,1.0,4.0,0.7361347675323486
4,91,0.8,IP,1.0,5.0,1.4848856925964355
4,91,0.8,IP,5.0,9.0,1.8372886180877686
4,91,0.8,IP,2.0,7.0,0.902108907699585
4,91,0.8,IP,3.0,5.0,1.0302598476409912
4,91,0.8,IP,0.0,3.0,0.398967981338501
4,91,0.8,IP,2.0,6.0,0.7325985431671143
4,91,0.8,IP,4.0,4.0,0.4804108142852783
4,91,0.8,IP,0.0,1.0,0.13132405281066895
4,91,0.8,IP,5.0,7.0,1.5611510276794434
4,91,0.8,IP,2.0,4.0,0.49625420570373535
4,91,0.8,IP,0.0,5.0,0.6331419944763184
4,91,0.8,IP,3.0,4.0,0.5077071189880371
4,91,0.8,IP,4.0,6.0,0.7386558055877686
4,91,0.8,IP,1.0,3.0,0.6369223594665527
4,91,0.8,IP,2.0,4.0,0.49338197708129883
4,91,0.8,IP,1.0,5.0,1.3771448135375977
4,91,0.8,IP,2.0,6.0,0.7691676616668701
4,91,0.8,IP,1.0,5.0,0.7524302005767822
4,91,0.8,IP,3.0,6.0,0.9263920783996582
4,91,0.8,IP,7.0,7.0,1.8158400058746338
4,91,0.8,IP,4.0,3.0,0.3776099681854248
4,91,0.8,IP,1.0,3.0,0.5715270042419434
4,91,0.8,IP,0.0,4.0,0.5039021968841553
4,91,0.8,IP,1.0,3.0,0.6910412311553955
4,91,0.8,IP,4.0,5.0,0.6240813732147217
4,91,0.8,IP,1.0,2.0,0.6599080562591553
4,91,0.8,IP,4.0,6.0,0.7258210182189941
4,91,0.8,IP,3.0,6.0,0.9441936016082764
4,91,0.8,IP,1.0,1.0,0.32682371139526367
4,91,0.8,IP,4.0,4.0,0.5100600719451904
4,91,0.8,IP,6.0,5.0,0.6170110702514648
4,91,0.8,IP,3.0,5.0,0.6473536491394043
4,91,0.8,IP,0.0,4.0,0.5149750709533691
4,91,0.8,IP,4.0,5.0,0.6122591495513916
4,91,0.8,IP,3.0,5.0,0.9535369873046875
4,91,0.8,IP,5.0,7.0,1.5589230060577393
4,91,0.8,IP,0.0,3.0,0.38512492179870605
4,91,0.8,IP,3.0,2.0,0.26517701148986816
4,91,0.8,IP,2.0,5.0,0.6544589996337891
