dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
4,101,0.8,IP,2.0,3.0,0.3683946132659912
4,101,0.8,IP,2.0,3.0,0.39487791061401367
4,101,0.8,IP,4.0,5.0,0.6548523902893066
4,101,0.8,IP,5.0,3.0,0.5714888572692871
4,101,0.8,IP,0.0,3.0,0.4051778316497803
4,101,0.8,IP,3.0,4.0,0.7331109046936035
4,101,0.8,IP,8.0,9.0,1.1372158527374268
4,101,0.8,IP,0.0,3.0,0.3944091796875
4,101,0.8,IP,0.0,2.0,0.25333571434020996
4,101,0.8,IP,6.0,8.0,1.0227563381195068
4,101,0.8,IP,3.0,5.0,1.039680004119873
4,101,0.8,IP,0.0,4.0,0.5406761169433594
4,101,0.8,IP,3.0,3.0,1.045985221862793
4,101,0.8,IP,4.0,5.0,0.6290464401245117
4,101,0.8,IP,0.0,3.0,0.40057945251464844
4,101,0.8,IP,4.0,7.0,0.9015929698944092
4,101,0.8,IP,5.0,7.0,1.2254292964935303
4,101,0.8,IP,8.0,7.0,0.8557858467102051
4,101,0.8,IP,4.0,4.0,0.5191354751586914
4,101,0.8,IP,3.0,3.0,0.9410200119018555
4,101,0.8,IP,4.0,4.0,0.49454593658447266
4,101,0.8,IP,5.0,4.0,0.555840015411377
4,101,0.8,IP,3.0,3.0,0.572413444519043
4,101,0.8,IP,1.0,5.0,0.8099207878112793
4,101,0.8,IP,1.0,2.0,0.2698676586151123
4,101,0.8,IP,0.0,2.0,0.26160192489624023
4,101,0.8,IP,1.0,5.0,1.1893291473388672
4,101,0.8,IP,1.0,2.0,0.2870011329650879
4,101,0.8,IP,5.0,4.0,0.7844130992889404
4,101,0.8,IP,8.0,10.0,1.244987964630127
4,101,0.8,IP,2.0,5.0,0.6523342132568359
4,101,0.8,IP,1.0,5.0,0.6695857048034668
4,101,0.8,IP,9.0,7.0,1.4085495471954346
4,101,0.8,IP,1.0,3.0,1.0666906833648682
4,101,0.8,IP,1.0,3.0,0.580059289932251
4,101,0.8,IP,2.0,5.0,0.6333763599395752
4,101,0.8,IP,3.0,3.0,0.7607088088989258
4,101,0.8,IP,1.0,4.0,0.8799254894256592
4,101,0.8,IP,4.0,5.0,0.6154050827026367
4,101,0.8,IP,3.0,4.0,0.8823506832122803
4,101,0.8,IP,7.0,6.0,1.151456356048584
4,101,0.8,IP,1.0,4.0,0.7730331420898438
4,101,0.8,IP,6.0,5.0,0.6351158618927002
4,101,0.8,IP,3.0,4.0,0.6860911846160889
4,101,0.8,IP,2.0,6.0,0.7423505783081055
4,101,0.8,IP,2.0,5.0,0.6072750091552734
4,101,0.8,IP,5.0,6.0,1.8143768310546875
4,101,0.8,IP,5.0,7.0,1.3039143085479736
4,101,0.8,IP,1.0,2.0,0.32297706604003906
4,101,0.8,IP,0.0,4.0,0.49992823600769043
4,101,0.8,IP,6.0,5.0,0.644294261932373
4,101,0.8,IP,0.0,2.0,0.2614250183105469
4,101,0.8,IP,1.0,3.0,0.4701681137084961
4,101,0.8,IP,1.0,3.0,0.6377522945404053
4,101,0.8,IP,6.0,6.0,0.7811868190765381
4,101,0.8,IP,3.0,7.0,1.128734827041626
4,101,0.8,IP,0.0,5.0,0.6642982959747314
4,101,0.8,IP,3.0,5.0,0.7837178707122803
4,101,0.8,IP,0.0,5.0,0.645695686340332
4,101,0.8,IP,2.0,5.0,0.6424238681793213
