dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
4,111,0.8,IP,1.0,7.0,1.7062652111053467
4,111,0.8,IP,4.0,3.0,0.37316012382507324
4,111,0.8,IP,0.0,3.0,0.40521907806396484
4,111,0.8,IP,4.0,8.0,1.0356509685516357
4,111,0.8,IP,0.0,4.0,0.5216219425201416
4,111,0.8,IP,0.0,2.0,0.25519680976867676
4,111,0.8,IP,3.0,5.0,0.69512939453125
4,111,0.8,IP,1.0,2.0,0.4341309070587158
4,111,0.8,IP,3.0,5.0,1.0148894786834717
4,111,0.8,IP,2.0,6.0,0.7817907333374023
4,111,0.8,IP,5.0,5.0,0.8851256370544434
4,111,0.8,IP,0.0,4.0,0.5451879501342773
4,111,0.8,IP,8.0,5.0,0.6643791198730469
4,111,0.8,IP,1.0,2.0,0.49845409393310547
4,111,0.8,IP,2.0,6.0,0.7777490615844727
4,111,0.8,IP,4.0,8.0,1.0053679943084717
4,111,0.8,IP,1.0,6.0,1.5348753929138184
4,111,0.8,IP,6.0,6.0,0.7422797679901123
4,111,0.8,IP,2.0,7.0,0.892831563949585
4,111,0.8,IP,2.0,4.0,0.5076174736022949
4,111,0.8,IP,4.0,6.0,0.8279378414154053
4,111,0.8,IP,4.0,4.0,0.5247540473937988
4,111,0.8,IP,0.0,4.0,0.5234904289245605
4,111,0.8,IP,2.0,6.0,0.7641618251800537
4,111,0.8,IP,5.0,5.0,0.8925724029541016
4,111,0.8,IP,1.0,3.0,0.6346218585968018
4,111,0.8,IP,4.0,5.0,0.645423412322998
4,111,0.8,IP,6.0,4.0,0.49243974685668945
4,111,0.8,IP,1.0,2.0,0.45673513412475586
4,111,0.8,IP,1.0,5.0,0.9764358997344971
4,111,0.8,IP,1.0,4.0,0.5466005802154541
4,111,0.8,IP,2.0,4.0,0.497133731842041
4,111,0.8,IP,3.0,4.0,0.7476680278778076
4,111,0.8,IP,0.0,2.0,0.2564990520477295
4,111,0.8,IP,2.0,7.0,0.9055464267730713
4,111,0.8,IP,4.0,4.0,0.4906930923461914
4,111,0.8,IP,0.0,6.0,0.7917559146881104
4,111,0.8,IP,3.0,6.0,0.8362805843353271
4,111,0.8,IP,0.0,5.0,0.660646915435791
4,111,0.8,IP,1.0,3.0,0.5837240219116211
4,111,0.8,IP,4.0,4.0,0.5283160209655762
4,111,0.8,IP,1.0,3.0,0.7823159694671631
4,111,0.8,IP,2.0,6.0,0.787015438079834
4,111,0.8,IP,0.0,3.0,0.39527225494384766
4,111,0.8,IP,1.0,4.0,0.49860572814941406
4,111,0.8,IP,2.0,5.0,0.6627061367034912
4,111,0.8,IP,0.0,4.0,0.5240316390991211
4,111,0.8,IP,5.0,5.0,0.8516945838928223
4,111,0.8,IP,1.0,4.0,0.7539486885070801
4,111,0.8,IP,3.0,7.0,1.103989839553833
4,111,0.8,IP,3.0,4.0,0.7749221324920654
4,111,0.8,IP,4.0,5.0,0.6376838684082031
4,111,0.8,IP,0.0,4.0,0.5266671180725098
4,111,0.8,IP,1.0,2.0,0.2739846706390381
4,111,0.8,IP,7.0,8.0,1.1474032402038574
4,111,0.8,IP,1.0,4.0,0.7310914993286133
4,111,0.8,IP,4.0,4.0,0.5028297901153564
4,111,0.8,IP,4.0,4.0,0.5003871917724609
4,111,0.8,IP,0.0,3.0,0.3887901306152344
4,111,0.8,IP,1.0,2.0,0.4372878074645996
4,111,0.8,IP,2.0,5.0,0.654426097869873
4,111,0.8,IP,3.0,6.0,1.0635628700256348
4,111,0.8,IP,0.0,6.0,0.7617483139038086
4,111,0.8,IP,0.0,6.0,0.7879736423492432
4,111,0.8,IP,1.0,3.0,0.8050363063812256
4,111,0.8,IP,1.0,4.0,0.5540897846221924
4,111,0.8,IP,3.0,6.0,0.9783897399902344
4,111,0.8,IP,0.0,2.0,0.26257944107055664
4,111,0.8,IP,8.0,3.0,0.38606691360473633
4,111,0.8,IP,0.0,3.0,0.3862571716308594
4,111,0.8,IP,1.0,2.0,0.5299546718597412
4,111,0.8,IP,3.0,9.0,1.9770176410675049
4,111,0.8,IP,5.0,6.0,0.9080870151519775
4,111,0.8,IP,0.0,3.0,0.39192891120910645
4,111,0.8,IP,5.0,5.0,0.6566340923309326
4,111,0.8,IP,1.0,4.0,1.1092631816864014
4,111,0.8,IP,1.0,5.0,1.1732466220855713
4,111,0.8,IP,0.0,6.0,0.8073184490203857
4,111,0.8,IP,0.0,3.0,0.3795161247253418
4,111,0.8,IP,2.0,3.0,0.37633299827575684
4,111,0.8,IP,3.0,6.0,2.2313780784606934
4,111,0.8,IP,3.0,5.0,0.6688430309295654
4,111,0.8,IP,4.0,6.0,0.7896769046783447
4,111,0.8,IP,1.0,3.0,0.5988407135009766
4,111,0.8,IP,5.0,9.0,1.4816675186157227
4,111,0.8,IP,1.0,5.0,0.988950252532959
4,111,0.8,IP,4.0,8.0,0.9874262809753418
4,111,0.8,IP,1.0,8.0,2.250945806503296
4,111,0.8,IP,1.0,2.0,0.49301981925964355
4,111,0.8,IP,1.0,3.0,0.5572781562805176
4,111,0.8,IP,4.0,7.0,0.8840656280517578
4,111,0.8,IP,0.0,3.0,0.3865230083465576
4,111,0.8,IP,2.0,5.0,4.720759391784668
4,111,0.8,IP,0.0,2.0,0.2764620780944824
4,111,0.8,IP,3.0,3.0,0.5949649810791016
4,111,0.8,IP,4.0,5.0,0.6535570621490479
4,111,0.8,IP,6.0,7.0,0.8809187412261963
4,111,0.8,IP,0.0,5.0,0.6447591781616211
4,111,0.8,IP,1.0,6.0,1.0197112560272217
4,111,0.8,IP,2.0,6.0,0.7730748653411865
4,111,0.8,IP,2.0,2.0,0.25374889373779297
4,111,0.8,IP,1.0,7.0,1.6507675647735596
4,111,0.8,IP,0.0,5.0,0.6953654289245605
4,111,0.8,IP,0.0,4.0,0.5108163356781006
4,111,0.8,IP,2.0,7.0,0.9217414855957031
4,111,0.8,IP,3.0,6.0,1.021294116973877
4,111,0.8,IP,4.0,6.0,0.7649235725402832
4,111,0.8,IP,3.0,2.0,0.4369089603424072
4,111,0.8,IP,1.0,5.0,1.1484968662261963
4,111,0.8,IP,5.0,7.0,1.6727499961853027
4,111,0.8,IP,4.0,8.0,1.0271122455596924
4,111,0.8,IP,0.0,5.0,0.6372509002685547
4,111,0.8,IP,0.0,2.0,0.26816296577453613
4,111,0.8,IP,1.0,5.0,1.5946176052093506
4,111,0.8,IP,1.0,6.0,1.4209086894989014
4,111,0.8,IP,3.0,4.0,1.8197448253631592
4,111,0.8,IP,1.0,6.0,1.4484314918518066
4,111,0.8,IP,3.0,6.0,1.0024218559265137
4,111,0.8,IP,1.0,7.0,1.181365728378296
4,111,0.8,IP,4.0,4.0,0.5122361183166504
4,111,0.8,IP,5.0,7.0,1.0604770183563232
4,111,0.8,IP,1.0,4.0,0.9116508960723877
4,111,0.8,IP,2.0,7.0,0.8985159397125244
4,111,0.8,IP,1.0,3.0,0.6474032402038574
4,111,0.8,IP,0.0,4.0,0.5163090229034424
4,111,0.8,IP,1.0,2.0,0.2830491065979004
4,111,0.8,IP,6.0,4.0,0.5128157138824463
4,111,0.8,IP,5.0,4.0,0.7519872188568115
4,111,0.8,IP,5.0,6.0,1.2268164157867432
4,111,0.8,IP,0.0,5.0,0.6550524234771729
4,111,0.8,IP,2.0,7.0,0.8788108825683594
4,111,0.8,IP,5.0,7.0,1.147665023803711
4,111,0.8,IP,5.0,12.0,2.5562191009521484
4,111,0.8,IP,3.0,3.0,0.7448439598083496
4,111,0.8,IP,0.0,5.0,0.66977858543396
4,111,0.8,IP,1.0,3.0,0.4157407283782959
4,111,0.8,IP,1.0,2.0,0.45344996452331543
4,111,0.8,IP,3.0,5.0,0.8608355522155762
4,111,0.8,IP,2.0,8.0,1.0434389114379883
4,111,0.8,IP,0.0,5.0,0.6382339000701904
4,111,0.8,IP,2.0,4.0,0.4871509075164795
4,111,0.8,IP,2.0,6.0,0.7914466857910156
4,111,0.8,IP,1.0,2.0,0.30243897438049316
4,111,0.8,IP,1.0,6.0,1.5470681190490723
4,111,0.8,IP,1.0,6.0,1.1571683883666992
4,111,0.8,IP,4.0,6.0,0.7742280960083008
4,111,0.8,IP,5.0,4.0,1.0825986862182617
4,111,0.8,IP,6.0,5.0,0.6410713195800781
4,111,0.8,IP,1.0,4.0,0.91664719581604
4,111,0.8,IP,4.0,8.0,1.0142526626586914
4,111,0.8,IP,2.0,4.0,0.5249454975128174
4,111,0.8,IP,5.0,5.0,0.7876229286193848
4,111,0.8,IP,4.0,6.0,0.7862915992736816
4,111,0.8,IP,4.0,8.0,1.0308456420898438
4,111,0.8,IP,5.0,7.0,1.221667766571045
4,111,0.8,IP,0.0,1.0,0.15086627006530762
4,111,0.8,IP,10.0,8.0,0.9839067459106445
4,111,0.8,IP,2.0,3.0,0.36702775955200195
4,111,0.8,IP,3.0,4.0,0.5473160743713379
4,111,0.8,IP,1.0,3.0,0.7261321544647217
4,111,0.8,IP,3.0,6.0,1.3885040283203125
4,111,0.8,IP,3.0,5.0,1.4658985137939453
4,111,0.8,IP,7.0,5.0,0.8339931964874268
4,111,0.8,IP,6.0,11.0,1.4103808403015137
4,111,0.8,IP,1.0,5.0,0.8745384216308594
4,111,0.8,IP,1.0,5.0,0.8340678215026855
4,111,0.8,IP,3.0,5.0,2.7317378520965576
4,111,0.8,IP,1.0,6.0,1.6204471588134766
4,111,0.8,IP,6.0,6.0,0.7499208450317383
4,111,0.8,IP,3.0,8.0,1.4032559394836426
4,111,0.8,IP,1.0,5.0,0.8287651538848877
4,111,0.8,IP,7.0,4.0,0.6666755676269531
4,111,0.8,IP,1.0,5.0,1.3993282318115234
4,111,0.8,IP,0.0,7.0,0.9130618572235107
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,6.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,9.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,7.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,6.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,7.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,7.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,9.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,9.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,6.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,6.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,7.0,,
4,111,0.8,MC,4.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,7.0,,
4,111,0.8,MC,3.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,5.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,1.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,2.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,0.0,,
4,111,0.8,MC,5.0,,
