dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
4,81,0.8,IP,1.0,4.0,0.7087850570678711
4,81,0.8,IP,1.0,4.0,0.5427284240722656
4,81,0.8,IP,1.0,5.0,1.1353459358215332
4,81,0.8,IP,2.0,5.0,0.6230719089508057
4,81,0.8,IP,1.0,3.0,0.3839569091796875
4,81,0.8,IP,3.0,5.0,0.8702936172485352
4,81,0.8,IP,1.0,4.0,0.7130193710327148
4,81,0.8,IP,0.0,5.0,0.6392931938171387
4,81,0.8,IP,7.0,6.0,0.7389340400695801
4,81,0.8,IP,3.0,3.0,0.541818380355835
4,81,0.8,IP,2.0,4.0,0.49608683586120605
4,81,0.8,IP,3.0,5.0,0.6470632553100586
4,81,0.8,IP,1.0,2.0,0.28096795082092285
4,81,0.8,IP,4.0,2.0,0.24631810188293457
4,81,0.8,IP,6.0,5.0,0.6165602207183838
4,81,0.8,IP,1.0,2.0,0.9889168739318848
4,81,0.8,IP,1.0,5.0,0.7058477401733398
4,81,0.8,IP,0.0,2.0,0.26174116134643555
4,81,0.8,IP,1.0,1.0,0.15213513374328613
4,81,0.8,IP,1.0,5.0,0.7977685928344727
4,81,0.8,IP,4.0,3.0,0.37525081634521484
4,81,0.8,IP,1.0,2.0,0.42136716842651367
4,81,0.8,IP,4.0,5.0,0.6391832828521729
4,81,0.8,IP,4.0,2.0,0.24612832069396973
4,81,0.8,IP,2.0,2.0,0.26221418380737305
4,81,0.8,IP,1.0,4.0,0.7470390796661377
4,81,0.8,IP,3.0,4.0,1.167426347732544
4,81,0.8,IP,0.0,3.0,0.38361692428588867
4,81,0.8,IP,0.0,5.0,0.648693323135376
4,81,0.8,IP,1.0,4.0,0.664783239364624
4,81,0.8,IP,4.0,2.0,0.24465394020080566
4,81,0.8,IP,1.0,3.0,0.4286677837371826
4,81,0.8,IP,2.0,4.0,0.5107617378234863
4,81,0.8,IP,3.0,3.0,0.4022941589355469
4,81,0.8,IP,5.0,5.0,0.8077547550201416
4,81,0.8,IP,3.0,5.0,1.4249064922332764
4,81,0.8,IP,2.0,8.0,0.9667904376983643
4,81,0.8,IP,3.0,5.0,1.161454677581787
4,81,0.8,IP,4.0,5.0,0.6084909439086914
4,81,0.8,IP,3.0,3.0,0.4005420207977295
4,81,0.8,IP,2.0,3.0,0.3766028881072998
4,81,0.8,IP,1.0,3.0,0.5595769882202148
4,81,0.8,IP,1.0,2.0,0.499340295791626
4,81,0.8,IP,3.0,4.0,1.5218279361724854
4,81,0.8,IP,4.0,4.0,0.47782135009765625
4,81,0.8,IP,3.0,5.0,0.783954381942749
4,81,0.8,IP,1.0,2.0,0.7573709487915039
4,81,0.8,IP,2.0,4.0,0.5042860507965088
4,81,0.8,IP,4.0,6.0,0.7344145774841309
4,81,0.8,IP,2.0,6.0,0.7653813362121582
4,81,0.8,IP,1.0,2.0,0.44724607467651367
4,81,0.8,IP,1.0,4.0,0.5131254196166992
4,81,0.8,IP,1.0,2.0,0.6686179637908936
4,81,0.8,IP,1.0,5.0,0.9377238750457764
4,81,0.8,IP,6.0,7.0,0.8596839904785156
4,81,0.8,IP,4.0,4.0,0.49447059631347656
4,81,0.8,IP,0.0,2.0,0.26182007789611816
4,81,0.8,IP,2.0,5.0,0.6281929016113281
4,81,0.8,IP,1.0,2.0,0.2446138858795166
4,81,0.8,IP,2.0,6.0,0.715503454208374
4,81,0.8,IP,5.0,4.0,0.6990349292755127
4,81,0.8,IP,4.0,6.0,0.7280266284942627
4,81,0.8,IP,3.0,4.0,0.5266354084014893
4,81,0.8,IP,0.0,3.0,0.37216973304748535
4,81,0.8,IP,3.0,3.0,0.5324912071228027
4,81,0.8,IP,1.0,4.0,0.9397869110107422
4,81,0.8,IP,0.0,1.0,0.12630605697631836
4,81,0.8,IP,1.0,4.0,0.5779526233673096
4,81,0.8,IP,2.0,3.0,0.3767411708831787
4,81,0.8,IP,1.0,5.0,0.6284806728363037
4,81,0.8,IP,0.0,1.0,0.13365578651428223
4,81,0.8,IP,4.0,2.0,0.25228190422058105
4,81,0.8,IP,4.0,5.0,0.6162927150726318
4,81,0.8,IP,3.0,4.0,0.7123613357543945
4,81,0.8,IP,0.0,2.0,0.25684189796447754
4,81,0.8,IP,0.0,2.0,0.266704797744751
4,81,0.8,IP,0.0,3.0,0.3692896366119385
4,81,0.8,IP,2.0,2.0,0.2494649887084961
4,81,0.8,IP,0.0,3.0,0.3935120105743408
4,81,0.8,IP,2.0,3.0,0.3675379753112793
4,81,0.8,IP,2.0,3.0,0.36989617347717285
4,81,0.8,IP,0.0,3.0,0.3741133213043213
4,81,0.8,IP,0.0,3.0,0.37988710403442383
4,81,0.8,IP,3.0,3.0,0.6137208938598633
4,81,0.8,IP,3.0,5.0,0.6651194095611572
4,81,0.8,IP,1.0,3.0,0.4573497772216797
4,81,0.8,IP,4.0,5.0,0.6109094619750977
4,81,0.8,IP,5.0,3.0,1.0324347019195557
4,81,0.8,IP,3.0,5.0,1.230078935623169
4,81,0.8,IP,0.0,3.0,0.3812580108642578
4,81,0.8,IP,0.0,4.0,0.5018789768218994
4,81,0.8,IP,0.0,5.0,0.643280029296875
4,81,0.8,IP,0.0,2.0,0.2515299320220947
4,81,0.8,IP,3.0,5.0,1.4699270725250244
4,81,0.8,IP,0.0,2.0,0.24306631088256836
4,81,0.8,IP,5.0,6.0,1.0793590545654297
4,81,0.8,IP,2.0,3.0,0.3751552104949951
4,81,0.8,IP,1.0,3.0,0.8401331901550293
4,81,0.8,IP,1.0,3.0,1.1892564296722412
4,81,0.8,IP,2.0,3.0,0.372469425201416
4,81,0.8,IP,1.0,6.0,0.767327070236206
4,81,0.8,IP,1.0,3.0,0.5719878673553467
4,81,0.8,IP,3.0,8.0,1.1799449920654297
4,81,0.8,IP,1.0,6.0,1.5891764163970947
4,81,0.8,IP,2.0,3.0,0.3597888946533203
4,81,0.8,IP,3.0,5.0,0.6644518375396729
4,81,0.8,IP,2.0,5.0,0.6118426322937012
4,81,0.8,IP,1.0,3.0,0.6312532424926758
4,81,0.8,IP,2.0,2.0,0.2429189682006836
4,81,0.8,IP,3.0,5.0,0.6987128257751465
4,81,0.8,IP,3.0,4.0,1.7509765625
4,81,0.8,IP,2.0,4.0,0.49492931365966797
