dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
3,61,0.8,IP,1.0,2.0,0.24502229690551758
3,61,0.8,IP,1.0,7.0,0.8781461715698242
3,61,0.8,IP,0.0,4.0,0.48630285263061523
3,61,0.8,IP,1.0,3.0,0.3640596866607666
3,61,0.8,IP,0.0,3.0,0.3635900020599365
3,61,0.8,IP,1.0,2.0,0.26259398460388184
3,61,0.8,IP,3.0,7.0,0.8742985725402832
3,61,0.8,IP,0.0,3.0,0.3862478733062744
3,61,0.8,IP,0.0,1.0,0.14101004600524902
3,61,0.8,IP,1.0,5.0,0.6346762180328369
3,61,0.8,IP,0.0,3.0,0.38996171951293945
3,61,0.8,IP,0.0,3.0,0.40780210494995117
3,61,0.8,IP,2.0,4.0,0.49369120597839355
3,61,0.8,IP,0.0,4.0,0.4691810607910156
3,61,0.8,IP,0.0,4.0,0.46976327896118164
3,61,0.8,IP,0.0,3.0,0.3611574172973633
3,61,0.8,IP,0.0,2.0,0.24342012405395508
3,61,0.8,IP,0.0,2.0,0.2504868507385254
3,61,0.8,IP,0.0,7.0,0.8804490566253662
3,61,0.8,IP,1.0,5.0,0.6381523609161377
3,61,0.8,IP,0.0,2.0,0.2497560977935791
3,61,0.8,IP,1.0,3.0,0.36413002014160156
3,61,0.8,IP,1.0,4.0,0.5058419704437256
3,61,0.8,IP,0.0,2.0,0.26383495330810547
3,61,0.8,IP,0.0,3.0,0.3861849308013916
3,61,0.8,IP,0.0,3.0,0.39014458656311035
3,61,0.8,IP,0.0,5.0,0.6578021049499512
3,61,0.8,IP,0.0,2.0,0.2527427673339844
3,61,0.8,IP,0.0,4.0,0.529822587966919
3,61,0.8,IP,0.0,3.0,0.38791728019714355
3,61,0.8,IP,0.0,3.0,0.40273141860961914
3,61,0.8,IP,1.0,5.0,0.6454422473907471
3,61,0.8,IP,0.0,3.0,0.3772728443145752
3,61,0.8,IP,1.0,4.0,0.48720335960388184
3,61,0.8,IP,0.0,5.0,0.62259840965271
3,61,0.8,IP,0.0,7.0,0.8763401508331299
3,61,0.8,IP,1.0,6.0,0.7439610958099365
3,61,0.8,IP,0.0,4.0,0.4884450435638428
3,61,0.8,IP,1.0,2.0,0.24884510040283203
3,61,0.8,IP,0.0,1.0,0.12836599349975586
3,61,0.8,IP,0.0,1.0,0.12822294235229492
3,61,0.8,IP,0.0,2.0,0.24469995498657227
3,61,0.8,IP,2.0,6.0,0.7592246532440186
3,61,0.8,IP,0.0,4.0,0.49085116386413574
3,61,0.8,IP,0.0,4.0,0.5056374073028564
3,61,0.8,IP,0.0,1.0,0.11813592910766602
3,61,0.8,IP,0.0,1.0,0.12872076034545898
3,61,0.8,IP,0.0,1.0,0.12861895561218262
3,61,0.8,IP,1.0,5.0,0.60713791847229
3,61,0.8,IP,1.0,5.0,0.6335463523864746
3,61,0.8,IP,0.0,2.0,0.2581322193145752
3,61,0.8,IP,2.0,3.0,0.38516736030578613
3,61,0.8,IP,0.0,3.0,0.38315486907958984
3,61,0.8,IP,1.0,3.0,0.3852705955505371
3,61,0.8,IP,0.0,5.0,0.6213889122009277
3,61,0.8,IP,0.0,5.0,0.6568624973297119
3,61,0.8,IP,1.0,5.0,0.6489331722259521
3,61,0.8,IP,0.0,1.0,0.16138339042663574
3,61,0.8,IP,1.0,3.0,0.43976879119873047
3,61,0.8,IP,0.0,5.0,0.6845204830169678
3,61,0.8,IP,0.0,5.0,0.6812703609466553
3,61,0.8,IP,0.0,4.0,0.5479922294616699
3,61,0.8,IP,0.0,4.0,0.5147204399108887
3,61,0.8,IP,1.0,3.0,0.4042849540710449
3,61,0.8,IP,0.0,2.0,0.26013684272766113
3,61,0.8,IP,0.0,2.0,0.271151065826416
3,61,0.8,IP,0.0,3.0,0.39725494384765625
3,61,0.8,IP,0.0,3.0,0.37905144691467285
3,61,0.8,IP,0.0,2.0,0.24638986587524414
3,61,0.8,IP,0.0,5.0,0.6013116836547852
3,61,0.8,IP,0.0,2.0,0.2544980049133301
3,61,0.8,IP,0.0,1.0,0.1314399242401123
3,61,0.8,IP,1.0,4.0,0.47400426864624023
3,61,0.8,IP,0.0,4.0,0.471879243850708
3,61,0.8,IP,0.0,2.0,0.24372076988220215
3,61,0.8,IP,3.0,7.0,0.8251407146453857
3,61,0.8,IP,0.0,3.0,0.36328125
3,61,0.8,IP,0.0,4.0,0.4921731948852539
3,61,0.8,IP,0.0,1.0,0.1224219799041748
3,61,0.8,IP,0.0,3.0,0.37174487113952637
3,61,0.8,IP,0.0,1.0,0.13591909408569336
