dimension,MDP_ID,wind_param,sol_method,l1_norm,no_solutions,solver_time
3,91,0.8,IP,0.0,4.0,0.5012738704681396
3,91,0.8,IP,0.0,1.0,0.13133597373962402
3,91,0.8,IP,2.0,6.0,0.7511932849884033
3,91,0.8,IP,0.0,4.0,0.48243212699890137
3,91,0.8,IP,0.0,4.0,0.48348498344421387
3,91,0.8,IP,0.0,4.0,0.4843769073486328
3,91,0.8,IP,0.0,3.0,0.36664652824401855
3,91,0.8,IP,0.0,4.0,0.4946010112762451
3,91,0.8,IP,0.0,6.0,0.7180783748626709
3,91,0.8,IP,0.0,4.0,0.48739027976989746
3,91,0.8,IP,0.0,4.0,0.49378085136413574
3,91,0.8,IP,0.0,5.0,0.5969934463500977
3,91,0.8,IP,0.0,2.0,0.23525619506835938
3,91,0.8,IP,0.0,4.0,0.4692039489746094
3,91,0.8,IP,0.0,4.0,0.4856300354003906
3,91,0.8,IP,0.0,7.0,0.8692538738250732
3,91,0.8,IP,2.0,6.0,0.7111780643463135
3,91,0.8,IP,0.0,4.0,0.47847461700439453
3,91,0.8,IP,0.0,4.0,0.49602794647216797
3,91,0.8,IP,1.0,10.0,1.2115211486816406
3,91,0.8,IP,0.0,5.0,0.6026144027709961
3,91,0.8,IP,0.0,6.0,0.7302305698394775
3,91,0.8,IP,0.0,3.0,0.36717915534973145
3,91,0.8,IP,0.0,6.0,0.7270040512084961
3,91,0.8,IP,0.0,5.0,0.6039948463439941
3,91,0.8,IP,0.0,5.0,0.5936839580535889
3,91,0.8,IP,2.0,4.0,0.47635769844055176
3,91,0.8,IP,1.0,4.0,0.4760897159576416
3,91,0.8,IP,0.0,8.0,0.9789431095123291
3,91,0.8,IP,0.0,5.0,0.5977747440338135
3,91,0.8,IP,0.0,4.0,0.48871707916259766
3,91,0.8,IP,0.0,5.0,0.6013462543487549
3,91,0.8,IP,0.0,4.0,0.48835182189941406
3,91,0.8,IP,1.0,5.0,0.6032211780548096
3,91,0.8,IP,0.0,6.0,0.722388505935669
3,91,0.8,IP,2.0,6.0,0.7167766094207764
3,91,0.8,IP,0.0,7.0,0.8516800403594971
3,91,0.8,IP,0.0,4.0,0.47533726692199707
3,91,0.8,IP,1.0,3.0,0.3610560894012451
3,91,0.8,IP,1.0,6.0,0.726395845413208
3,91,0.8,IP,0.0,5.0,0.6180648803710938
3,91,0.8,IP,0.0,5.0,0.5890841484069824
3,91,0.8,IP,0.0,5.0,0.5934319496154785
3,91,0.8,IP,0.0,4.0,0.4761085510253906
3,91,0.8,IP,0.0,3.0,0.35546159744262695
3,91,0.8,IP,0.0,3.0,0.3637404441833496
3,91,0.8,IP,1.0,6.0,0.7111349105834961
3,91,0.8,IP,1.0,6.0,0.7186605930328369
3,91,0.8,IP,0.0,7.0,0.8435027599334717
3,91,0.8,IP,0.0,3.0,0.36930155754089355
3,91,0.8,IP,0.0,4.0,0.4745447635650635
3,91,0.8,IP,1.0,5.0,0.5961081981658936
3,91,0.8,IP,0.0,3.0,0.36077237129211426
3,91,0.8,IP,0.0,3.0,0.37938690185546875
3,91,0.8,IP,0.0,4.0,0.48394036293029785
3,91,0.8,IP,0.0,4.0,0.48404765129089355
3,91,0.8,IP,0.0,4.0,0.4860551357269287
3,91,0.8,IP,0.0,4.0,0.48586392402648926
3,91,0.8,IP,2.0,4.0,0.47463035583496094
3,91,0.8,IP,0.0,5.0,0.6033291816711426
3,91,0.8,IP,0.0,5.0,0.6094083786010742
3,91,0.8,IP,1.0,4.0,0.48101067543029785
3,91,0.8,IP,0.0,4.0,0.4858419895172119
3,91,0.8,IP,0.0,2.0,0.23084306716918945
3,91,0.8,IP,1.0,4.0,0.47485923767089844
3,91,0.8,IP,0.0,5.0,0.5854363441467285
3,91,0.8,IP,0.0,5.0,0.623971700668335
3,91,0.8,IP,0.0,5.0,0.6004889011383057
3,91,0.8,IP,0.0,6.0,1.092484951019287
3,91,0.8,IP,0.0,5.0,1.670673131942749
3,91,0.8,IP,0.0,4.0,0.48023414611816406
3,91,0.8,IP,0.0,3.0,0.3692488670349121
3,91,0.8,IP,2.0,10.0,1.2039368152618408
3,91,0.8,IP,0.0,4.0,0.4873049259185791
3,91,0.8,IP,0.0,5.0,0.6100761890411377
3,91,0.8,IP,0.0,3.0,0.3712043762207031
3,91,0.8,IP,1.0,4.0,0.4938080310821533
3,91,0.8,IP,0.0,4.0,0.4819760322570801
3,91,0.8,IP,0.0,4.0,0.4704163074493408
3,91,0.8,IP,0.0,7.0,0.8346319198608398
3,91,0.8,IP,0.0,6.0,0.7260808944702148
3,91,0.8,IP,0.0,4.0,0.4921598434448242
3,91,0.8,IP,0.0,4.0,0.4931788444519043
3,91,0.8,IP,0.0,8.0,0.9626748561859131
3,91,0.8,IP,0.0,5.0,0.5981988906860352
3,91,0.8,IP,0.0,4.0,0.4783766269683838
3,91,0.8,IP,0.0,5.0,0.5968751907348633
3,91,0.8,IP,0.0,2.0,0.24600577354431152
3,91,0.8,IP,1.0,6.0,0.718498706817627
3,91,0.8,IP,1.0,3.0,0.35869336128234863
3,91,0.8,IP,1.0,6.0,0.7156891822814941
3,91,0.8,IP,0.0,4.0,0.48375630378723145
3,91,0.8,IP,0.0,5.0,0.5883338451385498
3,91,0.8,IP,1.0,4.0,0.46858716011047363
3,91,0.8,IP,0.0,5.0,0.5985703468322754
3,91,0.8,IP,0.0,4.0,0.4728670120239258
3,91,0.8,IP,0.0,2.0,0.2464590072631836
3,91,0.8,IP,0.0,8.0,0.9579849243164062
3,91,0.8,IP,2.0,6.0,0.717015266418457
3,91,0.8,IP,0.0,3.0,0.3572986125946045
3,91,0.8,IP,0.0,3.0,0.3605079650878906
3,91,0.8,IP,0.0,7.0,0.8500616550445557
3,91,0.8,IP,0.0,5.0,0.6045360565185547
3,91,0.8,IP,0.0,3.0,0.34632015228271484
3,91,0.8,IP,1.0,5.0,0.5939218997955322
3,91,0.8,IP,1.0,3.0,0.3578176498413086
3,91,0.8,IP,0.0,5.0,0.6033082008361816
3,91,0.8,IP,0.0,4.0,0.47527337074279785
3,91,0.8,IP,0.0,5.0,0.6124482154846191
3,91,0.8,IP,0.0,8.0,0.9749536514282227
3,91,0.8,IP,0.0,5.0,0.6054301261901855
3,91,0.8,IP,0.0,6.0,0.724168062210083
3,91,0.8,IP,1.0,6.0,0.7285637855529785
3,91,0.8,IP,0.0,5.0,0.6035630702972412
3,91,0.8,IP,0.0,5.0,0.6098682880401611
3,91,0.8,IP,1.0,4.0,0.4773550033569336
3,91,0.8,IP,0.0,4.0,0.4736340045928955
3,91,0.8,IP,0.0,4.0,0.4845600128173828
3,91,0.8,IP,0.0,4.0,0.48487377166748047
3,91,0.8,IP,2.0,6.0,0.725579023361206
3,91,0.8,IP,0.0,6.0,0.7281334400177002
3,91,0.8,IP,2.0,5.0,0.6010899543762207
3,91,0.8,IP,1.0,6.0,0.7280590534210205
3,91,0.8,IP,0.0,6.0,0.7130286693572998
3,91,0.8,IP,0.0,5.0,0.6026456356048584
3,91,0.8,IP,0.0,5.0,0.6028320789337158
3,91,0.8,IP,0.0,6.0,0.7383079528808594
3,91,0.8,IP,1.0,6.0,0.7256340980529785
3,91,0.8,IP,0.0,5.0,0.6051702499389648
3,91,0.8,IP,0.0,4.0,0.47924280166625977
3,91,0.8,IP,0.0,5.0,0.5981199741363525
3,91,0.8,IP,0.0,3.0,0.3655102252960205
3,91,0.8,IP,0.0,4.0,0.48125576972961426
3,91,0.8,IP,0.0,3.0,0.3611881732940674
3,91,0.8,IP,0.0,6.0,0.7274692058563232
3,91,0.8,IP,0.0,3.0,0.36307215690612793
3,91,0.8,IP,0.0,3.0,0.3767712116241455
3,91,0.8,IP,0.0,5.0,0.6095144748687744
3,91,0.8,IP,0.0,2.0,0.24769091606140137
3,91,0.8,IP,0.0,3.0,0.35334086418151855
3,91,0.8,IP,0.0,3.0,0.3612673282623291
3,91,0.8,IP,0.0,3.0,0.3670673370361328
3,91,0.8,IP,0.0,4.0,0.4752178192138672
3,91,0.8,IP,1.0,4.0,0.47419238090515137
3,91,0.8,IP,3.0,5.0,0.5850224494934082
3,91,0.8,IP,0.0,3.0,0.36428284645080566
3,91,0.8,IP,0.0,2.0,0.2400360107421875
3,91,0.8,IP,0.0,5.0,0.6154072284698486
3,91,0.8,IP,0.0,6.0,0.7349910736083984
3,91,0.8,IP,0.0,2.0,0.2400529384613037
3,91,0.8,IP,0.0,1.0,0.1276721954345703
3,91,0.8,IP,0.0,2.0,0.24803400039672852
3,91,0.8,IP,1.0,7.0,0.823469877243042
3,91,0.8,IP,1.0,5.0,0.5980963706970215
3,91,0.8,IP,0.0,3.0,0.3694946765899658
3,91,0.8,IP,0.0,3.0,0.36144590377807617
3,91,0.8,IP,0.0,6.0,0.7175261974334717
3,91,0.8,IP,1.0,8.0,0.9676122665405273
